TimeStamp	Parameter	Lane	Det	Signal	Cycle	CycleLength	YST	YST_NC	RST	GST	RedTime	GreenTime	AIC	TUY	TUG	SSC
2022-12-06 08:03:28.600	28	M	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	53.6	66.4	19.0	RR
2022-12-06 08:03:32.000	27	R	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	57.0	63.00000000000001	15.600000000000001	RR
2022-12-06 08:03:37.000	29	L	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	62.00000000000001	58.00000000000001	10.600000000000001	RR
2022-12-06 08:03:40.700	27	R	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	65.7	54.300000000000004	6.9	RR
2022-12-06 08:03:40.700	28	M	adv	R	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	65.7	54.300000000000004	6.9	RR
2022-12-06 08:03:42.700	6	LT	rear	Y	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	0.7000000000000001	365.70000000000005	352.70000000000005	YY
2022-12-06 08:03:43.500	5	LT	front	Y	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	1.5	364.90000000000003	351.90000000000003	YY
2022-12-06 08:03:50.400	29	L	adv	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	75.4	44.6	-2.8000000000000003	GG
2022-12-06 08:03:51.900	11	L	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	76.9	43.1	-4.300000000000001	GG
2022-12-06 08:03:57.200	9	R	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	82.2	37.800000000000004	-9.600000000000001	GG
2022-12-06 08:03:57.300	10	M	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	82.30000000000001	37.7	-9.700000000000001	GG
2022-12-06 08:03:57.500	11	L	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	82.5	37.5	-9.9	GG
2022-12-06 08:03:58.400	27	R	adv	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	83.4	36.6	-10.8	GG
2022-12-06 08:03:59.800	10	M	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	84.80000000000001	35.2	-12.200000000000001	GG
2022-12-06 08:04:00.000	9	R	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	85.0	35.0	-12.4	GG
2022-12-06 08:04:02.200	9	R	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	87.2	32.800000000000004	-14.600000000000001	GG
2022-12-06 08:04:04.600	9	R	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	89.60000000000001	30.400000000000002	-17.0	GG
2022-12-06 08:04:07.500	9	R	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	92.5	27.5	-19.900000000000002	GG
2022-12-06 08:04:09.300	9	R	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	94.30000000000001	25.700000000000003	-21.700000000000003	GG
2022-12-06 08:04:10.400	29	L	adv	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	95.4	24.6	-22.8	GG
2022-12-06 08:04:15.200	6	LT	rear	R	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	33.2	333.20000000000005	320.20000000000005	RR
2022-12-06 08:04:16.300	5	LT	front	R	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	34.300000000000004	332.1	319.1	RR
2022-12-06 08:04:18.300	27	R	adv	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	103.30000000000001	16.7	-30.700000000000003	GG
2022-12-06 08:04:22.700	9	R	stop	G	9.0	120.0	2022-12-06 08:02:35.000	2022-12-06 08:04:35.000	2022-12-06 08:02:38.600	2022-12-06 08:03:47.600	69.0	47.4	107.7	12.3	-35.1	GG
2022-12-06 08:04:42.000	28	M	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	7.0	113.0	65.2	RR
2022-12-06 08:04:45.000	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	10.0	110.0	62.2	RR
2022-12-06 08:04:45.400	28	M	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	10.4	109.60000000000001	61.800000000000004	RR
2022-12-06 08:04:47.200	5	LT	front	R	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	65.2	301.20000000000005	288.20000000000005	RR
2022-12-06 08:04:49.000	5	LT	front	R	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	67.0	299.40000000000003	286.40000000000003	RR
2022-12-06 08:04:49.500	10	M	stop	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	14.500000000000002	105.5	57.7	RG
2022-12-06 08:04:50.500	29	L	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	15.500000000000002	104.5	56.7	RR
2022-12-06 08:04:53.400	9	R	stop	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	18.400000000000002	101.60000000000001	53.800000000000004	RG
2022-12-06 08:04:57.300	11	L	stop	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	22.3	97.7	49.900000000000006	RG
2022-12-06 08:05:00.600	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	25.6	94.4	46.6	RR
2022-12-06 08:05:23.300	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	48.300000000000004	71.7	23.900000000000002	RR
2022-12-06 08:05:26.800	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	51.800000000000004	68.2	20.400000000000002	RR
2022-12-06 08:05:27.000	29	L	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	52.0	68.0	20.200000000000003	RR
2022-12-06 08:05:30.000	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	55.0	65.0	17.200000000000003	RR
2022-12-06 08:05:30.000	29	L	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	55.0	65.0	17.200000000000003	RR
2022-12-06 08:05:30.900	28	M	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	55.900000000000006	64.10000000000001	16.3	RR
2022-12-06 08:05:32.200	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	57.2	62.800000000000004	15.000000000000002	RR
2022-12-06 08:05:33.800	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	58.800000000000004	61.2	13.4	RR
2022-12-06 08:05:34.200	29	L	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	59.2	60.800000000000004	13.0	RR
2022-12-06 08:05:35.900	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	60.900000000000006	59.1	11.3	RR
2022-12-06 08:05:39.400	28	M	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	64.4	55.6	7.800000000000001	RR
2022-12-06 08:05:39.600	29	L	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	64.60000000000001	55.400000000000006	7.6000000000000005	RR
2022-12-06 08:05:40.500	28	M	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	65.5	54.5	6.7	RR
2022-12-06 08:05:40.800	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	65.8	54.2	6.4	RR
2022-12-06 08:05:44.400	27	R	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	69.4	50.6	2.8000000000000003	RR
2022-12-06 08:05:46.300	29	L	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	71.30000000000001	48.7	0.9	RR
2022-12-06 08:05:46.400	28	M	adv	R	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	71.4	48.6	0.8	RG
2022-12-06 08:05:47.300	27	R	adv	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	72.30000000000001	47.7	-0.1	GG
2022-12-06 08:05:48.400	29	L	adv	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	73.4	46.6	-1.2000000000000002	GG
2022-12-06 08:05:50.000	28	M	adv	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	75.0	45.0	-2.8000000000000003	GG
2022-12-06 08:05:51.000	29	L	adv	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	76.0	44.0	-3.8000000000000003	GG
2022-12-06 08:05:54.400	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	79.4	40.6	-7.2	GG
2022-12-06 08:05:56.100	11	L	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	81.10000000000001	38.900000000000006	-8.9	GG
2022-12-06 08:05:59.000	11	L	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	84.0	36.0	-11.8	GG
2022-12-06 08:06:00.200	27	R	adv	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	85.2	34.800000000000004	-13.0	GG
2022-12-06 08:06:00.900	11	L	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	85.9	34.1	-13.700000000000001	GG
2022-12-06 08:06:01.000	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	86.0	34.0	-13.8	GG
2022-12-06 08:06:02.600	11	L	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	87.60000000000001	32.4	-15.4	GG
2022-12-06 08:06:02.800	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	87.80000000000001	32.2	-15.600000000000001	GG
2022-12-06 08:06:03.200	10	M	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	88.2	31.8	-16.0	GG
2022-12-06 08:06:04.700	27	R	adv	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	89.7	30.3	-17.5	GG
2022-12-06 08:06:04.800	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	89.80000000000001	30.200000000000003	-17.6	GG
2022-12-06 08:06:04.900	11	L	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	89.9	30.1	-17.700000000000003	GG
2022-12-06 08:06:06.300	10	M	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	91.30000000000001	28.700000000000003	-19.1	GG
2022-12-06 08:06:07.600	11	L	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	92.60000000000001	27.400000000000002	-20.400000000000002	GG
2022-12-06 08:06:07.700	27	R	adv	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	92.7	27.3	-20.5	GG
2022-12-06 08:06:08.100	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	93.10000000000001	26.900000000000002	-20.900000000000002	GG
2022-12-06 08:06:09.100	10	M	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	94.10000000000001	25.900000000000002	-21.900000000000002	GG
2022-12-06 08:06:10.000	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	95.0	25.0	-22.8	GG
2022-12-06 08:06:10.200	27	R	adv	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	95.2	24.8	-23.0	GG
2022-12-06 08:06:13.400	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	98.4	21.6	-26.200000000000003	GG
2022-12-06 08:06:15.000	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	100.0	20.0	-27.8	GG
2022-12-06 08:06:17.200	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	102.2	17.8	-30.000000000000004	GG
2022-12-06 08:06:19.200	9	R	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	104.2	15.8	-32.0	GG
2022-12-06 08:06:22.100	28	M	adv	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	107.10000000000001	12.9	-34.900000000000006	GG
2022-12-06 08:06:27.100	10	M	stop	G	10.0	120.0	2022-12-06 08:04:35.000	2022-12-06 08:06:35.000	2022-12-06 08:04:38.600	2022-12-06 08:05:47.200	68.6	47.8	112.10000000000001	7.9	-39.900000000000006	GG
2022-12-06 08:06:37.200	28	M	adv	Y	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	2.2	117.80000000000001	75.2	YY
2022-12-06 08:06:44.600	10	M	stop	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	9.600000000000001	110.4	67.8	RG
2022-12-06 08:06:47.900	5	LT	front	R	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	185.9	180.5	167.5	RR
2022-12-06 08:07:00.100	11	L	stop	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	25.1	94.9	52.300000000000004	RG
2022-12-06 08:07:25.800	27	R	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	50.800000000000004	69.2	26.6	RR
2022-12-06 08:07:27.300	28	M	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	52.300000000000004	67.7	25.1	RR
2022-12-06 08:07:29.100	27	R	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	54.1	65.9	23.3	RR
2022-12-06 08:07:30.500	27	R	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	55.5	64.5	21.900000000000002	RR
2022-12-06 08:07:32.000	9	R	stop	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	57.0	63.00000000000001	20.400000000000002	RG
2022-12-06 08:07:32.800	27	R	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	57.800000000000004	62.2	19.6	RR
2022-12-06 08:07:33.800	28	M	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	58.800000000000004	61.2	18.6	RR
2022-12-06 08:07:35.300	27	R	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	60.300000000000004	59.7	17.1	RR
2022-12-06 08:07:36.400	28	M	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	61.400000000000006	58.6	16.0	RR
2022-12-06 08:07:37.800	27	R	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	62.800000000000004	57.2	14.600000000000001	RR
2022-12-06 08:07:39.800	6	LT	rear	R	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	237.8	128.6	115.60000000000001	RR
2022-12-06 08:07:39.800	28	M	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	64.8	55.2	12.600000000000001	RR
2022-12-06 08:07:40.600	5	LT	front	R	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	238.60000000000002	127.80000000000001	114.80000000000001	RG
2022-12-06 08:07:42.400	6	LT	rear	R	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	240.4	126.00000000000001	113.0	RR
2022-12-06 08:07:42.900	27	R	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	67.9	52.1	9.5	RR
2022-12-06 08:07:43.000	28	M	adv	R	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	68.0	52.0	9.4	RR
2022-12-06 08:07:47.300	6	LT	rear	R	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	245.3	121.10000000000001	108.10000000000001	RG
2022-12-06 08:07:59.700	10	M	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	84.7	35.300000000000004	-7.300000000000001	GG
2022-12-06 08:07:59.900	11	L	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	84.9	35.1	-7.500000000000001	GG
2022-12-06 08:08:01.600	9	R	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	86.60000000000001	33.4	-9.200000000000001	GG
2022-12-06 08:08:02.100	10	M	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	87.10000000000001	32.9	-9.700000000000001	GG
2022-12-06 08:08:03.800	9	R	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	88.80000000000001	31.200000000000003	-11.4	GG
2022-12-06 08:08:04.500	10	M	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	89.5	30.500000000000004	-12.100000000000001	GG
2022-12-06 08:08:05.800	9	R	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	90.80000000000001	29.200000000000003	-13.4	GG
2022-12-06 08:08:07.000	10	M	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	92.0	28.0	-14.600000000000001	GG
2022-12-06 08:08:08.300	9	R	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	93.30000000000001	26.700000000000003	-15.9	GG
2022-12-06 08:08:10.800	9	R	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	95.80000000000001	24.200000000000003	-18.400000000000002	GG
2022-12-06 08:08:14.600	29	L	adv	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	99.60000000000001	20.400000000000002	-22.200000000000003	GG
2022-12-06 08:08:15.700	28	M	adv	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	100.7	19.3	-23.3	GG
2022-12-06 08:08:17.200	9	R	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	102.2	17.8	-24.8	GG
2022-12-06 08:08:18.300	28	M	adv	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	103.30000000000001	16.7	-25.900000000000002	GG
