AIY_adv	TUY_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	AIY_stop	TUY_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	travel_time	adv_indication	decision	car_follow	occ_ratio	month	day	hour
99.0	1.0	0.3	20.6	19.6	2.3	97.7	0.7	17.8	16.7	3.3	1.0	1.0	0.0	2.3333	01	19	09
2.0	98.0	0.5	42.0	40.6	10.8	89.2	64.3	19.4	18.1	8.8	0.0	0.0	0.0	128.6	01	19	09
96.0	4.0	0.2	127.6	127.3	99.3	0.7	0.6	118.7	117.1	3.3	1.0	1.0	0.0	3.0	01	19	09
95.0	5.0	0.4	20.6	19.7	99.4	0.6	0.9	10.5	9.0	4.4	1.0	1.0	0.0	2.25	01	19	09
2.5	97.5	0.3	41.5	41.0	9.1	90.9	54.3	28.3	26.5	6.6	0.0	0.0	0.0	181.0	01	19	09
96.5	3.5	0.4	12.3	11.9	1.2	98.8	0.9	6.5	5.6	4.7	1.0	1.0	0.0	2.25	01	19	09
2.3	97.7	0.4	10.9	10.6	9.6	90.4	52.8	14.0	13.2	7.3	0.0	0.0	0.0	132.0	01	19	09
97.9	2.1	0.3	15.4	15.1	2.5	97.5	0.6	15.5	14.7	4.6	1.0	1.0	0.0	2.0	01	19	09
2.4	114.6	0.3	34.7	34.3	7.4	109.6	77.9	34.8	33.8	5.0	0.0	0.0	0.0	259.6667	01	19	10
2.6	114.4	0.3	12.3	11.9	9.2	107.8	72.8	14.5	13.7	6.6	0.0	0.0	0.0	242.6667	01	19	10
95.5	4.5	0.3	24.5	22.5	99.7	0.3	0.8	10.4	8.8	4.2	1.0	1.0	0.0	2.6667	01	19	10
97.3	2.7	0.4	10.8	10.4	1.8	98.2	0.9	10.4	9.4	4.5	1.0	1.0	0.0	2.25	01	19	10
2.8	97.2	0.4	5.5	5.1	11.8	88.2	67.1	10.0	9.1	9.0	0.0	0.0	0.0	167.75	01	19	10
96.7	3.3	0.6	66.9	66.5	0.9	99.1	0.9	22.2	20.2	4.2	1.0	1.0	0.0	1.5	01	19	10
99.8	0.2	0.5	3.1	2.5	4.5	95.5	59.2	3.6	2.7	4.7	1.0	0.0	0.0	118.4	01	19	10
95.2	4.8	0.4	21.3	20.8	99.7	0.3	0.9	13.3	11.8	4.5	1.0	1.0	0.0	2.25	01	19	10
99.3	0.7	0.3	43.3	39.2	4.1	95.9	0.8	14.5	10.6	4.8	1.0	1.0	0.0	2.6667	01	19	10
3.2	96.8	0.4	65.1	64.0	9.2	90.8	53.9	19.9	18.3	6.0	0.0	0.0	0.0	134.75	01	19	10
95.7	4.3	0.2	66.5	65.9	99.4	0.6	0.7	30.5	29.0	3.7	1.0	1.0	0.0	3.5	01	19	10
99.7	0.3	0.3	13.8	13.5	5.0	95.0	71.6	15.2	14.4	5.3	1.0	0.0	0.0	238.6667	01	19	10
94.6	5.4	0.3	43.4	42.6	98.5	1.5	0.7	13.1	11.8	3.9	1.0	1.0	0.0	2.3333	01	19	10
94.7	5.3	0.3	54.6	53.9	99.2	0.8	0.9	15.6	14.2	4.5	1.0	1.0	0.0	3.0	01	19	10
96.4	3.6	0.3	2.7	2.4	0.2	99.8	0.7	2.6	1.8	3.8	1.0	1.0	0.0	2.3333	01	19	10
101.1	3.9	0.3	55.3	54.4	105.0	0.0	0.7	29.4	25.9	3.9	1.0	1.0	0.0	2.3333	01	19	10
94.3	0.7	0.3	14.1	12.3	5.2	94.8	71.1	9.3	7.4	5.9	1.0	0.0	0.0	237.0	01	19	10
95.5	4.5	0.3	11.8	11.4	99.8	0.2	0.8	11.1	10.0	4.3	1.0	1.0	0.0	2.6667	01	19	10
96.8	3.2	0.3	13.5	12.8	1.2	98.8	0.8	13.5	12.2	4.4	1.0	1.0	0.0	2.6667	01	19	11
1.3	98.7	0.6	35.3	34.3	7.5	92.5	72.5	14.9	13.5	6.2	0.0	0.0	0.0	120.8333	01	19	11
2.0	98.0	0.3	18.3	17.9	9.3	90.7	63.9	20.8	19.9	7.3	0.0	0.0	0.0	213.0	01	19	11
94.9	5.1	0.4	22.6	22.2	99.6	0.4	0.9	22.1	21.2	4.7	1.0	1.0	0.0	2.25	01	19	11
0.4	99.6	0.3	5.5	5.1	6.6	93.4	73.4	7.0	6.1	6.2	0.0	0.0	0.0	244.6667	01	19	11
98.4	1.6	0.3	9.4	9.0	2.3	97.7	0.7	8.3	7.3	3.9	1.0	1.0	0.0	2.3333	01	19	11
95.9	4.1	1.0	2.3	1.0	0.6	99.4	1.1	3.9	2.6	4.7	1.0	1.0	1.0	1.1	01	19	11
96.1	3.9	0.5	30.0	27.8	1.6	98.4	0.9	14.9	9.7	5.5	1.0	1.0	0.0	1.8	01	19	11
0.8	99.2	0.2	21.1	20.0	5.3	94.7	0.8	11.8	10.6	4.5	0.0	1.0	0.0	4.0	01	19	11
95.1	4.9	0.6	2.7	2.0	99.1	0.9	1.5	1.9	0.3	4.0	1.0	1.0	0.0	2.5	01	19	11
96.9	3.1	0.6	1.8	1.2	1.3	98.7	1.4	2.2	0.7	4.4	1.0	1.0	1.0	2.3333	01	19	11
99.3	0.7	0.5	2.4	1.8	4.1	95.9	73.7	2.8	1.4	4.8	1.0	0.0	0.0	147.4	01	19	11
94.8	5.2	0.3	4.6	4.3	99.0	1.0	0.9	4.8	4.0	4.2	1.0	1.0	0.0	3.0	01	19	11
94.9	5.1	0.4	19.4	18.8	99.3	0.7	0.8	16.6	15.3	4.4	1.0	1.0	0.0	2.0	01	19	11
96.7	3.3	0.8	2.3	1.5	0.3	99.7	1.3	2.1	0.6	3.6	1.0	1.0	1.0	1.625	01	19	11
95.1	4.9	0.5	3.4	2.9	0.9	99.1	1.0	3.8	2.9	5.8	1.0	1.0	0.0	2.0	01	19	11
96.7	3.3	0.8	2.3	1.5	1.9	98.1	1.4	1.6	0.3	5.2	1.0	1.0	1.0	1.75	01	19	11
3.5	96.5	0.4	8.4	7.9	10.6	89.4	62.1	9.7	8.7	7.1	0.0	0.0	0.0	155.25	01	19	11
99.6	0.4	0.5	8.0	7.3	7.4	92.6	56.1	6.7	5.6	7.8	1.0	0.0	0.0	112.2	01	19	11
1.1	98.9	0.3	6.8	6.1	7.7	92.3	57.4	9.8	8.5	6.6	0.0	0.0	0.0	191.3333	01	19	11
99.8	0.2	0.5	19.9	19.5	6.3	93.7	55.4	21.9	21.0	6.5	1.0	0.0	0.0	110.8	01	19	11
95.3	4.7	0.4	20.5	20.2	0.1	99.9	1.0	19.4	18.1	4.8	1.0	1.0	0.0	2.5	01	19	11
99.2	0.8	0.4	15.6	15.1	5.2	94.8	73.9	16.8	16.0	6.0	1.0	0.0	0.0	184.75	01	19	11
98.9	1.1	0.3	15.8	15.5	3.5	96.5	0.8	15.4	14.4	4.6	1.0	1.0	0.0	2.6667	01	19	11
3.1	96.9	0.4	12.9	12.5	10.1	89.9	64.0	13.9	12.6	7.0	0.0	0.0	0.0	160.0	01	19	11
2.5	97.5	0.4	2.1	1.7	8.7	91.3	65.2	14.2	12.9	6.2	0.0	0.0	0.0	163.0	01	19	11
95.4	4.6	1.0	2.3	1.5	98.6	1.4	1.2	2.3	1.1	3.2	1.0	1.0	1.0	1.2	01	19	11
95.1	4.9	0.6	1.7	1.2	99.4	0.6	1.2	1.6	0.4	4.3	1.0	1.0	1.0	2.0	01	19	11
0.1	99.9	0.6	20.1	18.6	7.4	92.6	69.7	21.1	20.0	7.3	0.0	0.0	0.0	116.1667	01	19	11
2.2	97.8	0.4	6.8	5.8	8.6	91.4	76.1	10.0	8.8	6.4	0.0	0.0	0.0	190.25	01	19	11
98.2	1.8	0.8	2.9	1.6	3.8	96.2	76.0	10.6	9.7	5.6	1.0	0.0	0.0	95.0	01	19	11
97.5	2.5	0.3	32.6	32.2	1.6	98.4	0.8	21.5	19.8	4.1	1.0	1.0	0.0	2.6667	01	19	11
95.8	4.2	0.3	19.0	18.1	0.3	99.7	0.9	10.3	9.1	4.5	1.0	1.0	0.0	3.0	01	19	11
95.1	4.9	0.9	3.4	2.4	98.9	1.1	1.7	4.1	1.6	3.8	1.0	1.0	0.0	1.8889	01	19	12
0.4	99.6	0.4	6.7	6.0	6.0	94.0	67.4	7.3	6.3	5.6	0.0	0.0	0.0	168.5	01	19	12
1.5	98.5	0.4	7.6	7.2	8.7	91.3	69.9	10.1	9.2	7.2	0.0	0.0	0.0	174.75	01	19	12
96.4	3.6	0.3	12.5	12.0	0.8	99.2	1.0	10.4	9.0	4.4	1.0	1.0	0.0	3.3333	01	19	12
97.1	2.9	0.5	3.2	2.5	0.6	104.4	1.4	2.0	0.6	3.5	1.0	1.0	0.0	2.8	01	19	12
1.2	93.8	0.3	8.8	7.9	7.3	87.7	69.0	6.9	5.7	6.1	0.0	0.0	0.0	230.0	01	19	12
91.2	3.8	0.2	11.6	11.1	95.0	0.0	0.8	11.5	10.3	3.8	1.0	1.0	0.0	4.0	01	19	12
95.1	4.9	0.5	15.6	13.9	100.0	0.0	1.0	11.7	10.0	4.9	1.0	1.0	0.0	2.0	01	19	12
94.9	5.1	0.3	24.3	23.6	99.5	0.5	0.8	15.0	13.9	4.6	1.0	1.0	0.0	2.6667	01	19	12
94.8	5.2	0.8	2.8	1.8	98.5	1.5	1.3	2.9	1.8	3.7	1.0	1.0	0.0	1.625	01	19	12
97.1	2.9	0.7	2.3	1.5	0.3	99.7	1.3	1.8	0.5	3.2	1.0	1.0	1.0	1.8571	01	19	12
97.5	2.5	0.3	13.9	13.2	1.4	98.6	0.8	8.9	7.9	3.9	1.0	1.0	0.0	2.6667	01	19	12
95.9	4.1	0.4	7.3	6.5	1.5	98.5	1.1	4.4	3.1	5.6	1.0	1.0	0.0	2.75	01	19	12
99.2	0.8	0.6	2.1	1.4	2.9	97.1	1.4	2.6	1.3	3.7	1.0	1.0	1.0	2.3333	01	19	12
99.2	0.8	0.6	2.1	1.4	5.9	94.1	70.5	3.0	1.6	6.7	1.0	0.0	1.0	117.5	01	19	12
2.0	98.0	0.6	4.5	4.2	9.2	90.8	67.6	7.8	7.0	7.2	0.0	0.0	0.0	112.6667	01	19	12
2.8	97.2	0.4	6.9	6.5	9.9	90.1	64.6	8.4	7.3	7.1	0.0	0.0	0.0	161.5	01	19	12
94.3	5.7	0.4	4.1	3.7	99.1	0.9	0.8	4.1	3.3	4.8	1.0	1.0	0.0	2.0	01	19	12
95.6	4.4	0.8	2.2	1.4	99.9	0.1	80.9	5.7	0.5	4.3	1.0	1.0	1.0	101.125	01	19	12
1.1	98.9	0.4	6.8	6.4	9.9	90.1	67.8	10.8	10.0	8.8	0.0	0.0	0.0	169.5	01	19	12
2.7	97.3	0.5	20.6	20.0	10.5	89.5	67.3	21.4	20.4	7.8	0.0	0.0	0.0	134.6	01	19	12
94.1	5.9	1.0	3.6	2.4	99.7	0.3	1.3	2.4	1.0	5.6	1.0	1.0	0.0	1.3	01	19	12
95.3	4.7	0.4	5.1	4.6	99.9	0.1	0.8	4.4	3.4	4.6	1.0	1.0	0.0	2.0	01	19	12
98.9	1.1	0.7	2.2	1.4	2.5	97.5	1.3	2.8	1.5	3.6	1.0	1.0	1.0	1.8571	01	19	12
98.9	1.1	0.7	2.2	1.4	5.0	95.0	71.6	2.5	1.2	6.1	1.0	0.0	1.0	102.2857	01	19	12
94.4	5.6	0.7	4.1	3.3	98.5	1.5	1.3	1.3	0.2	4.1	1.0	1.0	0.0	1.8571	01	19	12
95.5	4.5	0.8	2.0	1.3	99.4	0.6	1.2	1.7	0.5	3.9	1.0	1.0	1.0	1.5	01	19	12
96.1	3.9	0.6	1.7	1.0	1.0	99.0	1.2	2.5	1.2	4.9	1.0	1.0	1.0	2.0	01	19	12
96.1	3.9	0.6	1.7	1.0	2.3	97.7	1.1	1.3	0.1	6.2	1.0	1.0	1.0	1.8333	01	19	12
98.7	1.3	2.1	1.5	0.1	2.5	97.5	1.2	4.7	3.4	3.8	1.0	1.0	1.0	0.5714	01	19	12
98.7	1.3	2.1	1.5	0.1	5.9	94.1	68.9	3.4	2.2	7.2	1.0	0.0	1.0	32.8095	01	19	12
3.6	96.4	0.7	2.0	1.4	11.7	88.3	65.7	9.4	8.3	8.1	0.0	0.0	1.0	93.8571	01	19	12
95.1	4.9	0.9	1.7	0.9	99.1	0.9	1.2	2.6	1.4	4.0	1.0	1.0	1.0	1.3333	01	19	12
95.4	4.6	0.5	2.2	1.6	99.1	0.9	1.1	2.1	1.0	3.7	1.0	1.0	0.0	2.2	01	19	12
97.9	2.1	0.7	2.8	1.9	1.5	98.5	1.2	2.4	1.2	3.6	1.0	1.0	0.0	1.7143	01	19	12
97.9	2.1	0.7	2.8	1.9	2.9	97.1	1.1	1.4	0.2	5.0	1.0	1.0	0.0	1.5714	01	19	12
98.4	1.6	0.7	4.8	3.8	4.7	95.3	74.9	5.6	4.7	6.3	1.0	0.0	0.0	107.0	01	19	12
95.5	4.5	0.6	3.4	2.7	99.8	0.2	2.9	3.8	0.9	4.3	1.0	1.0	0.0	4.8333	01	19	12
1.9	98.1	0.4	5.0	4.6	9.6	90.4	69.0	14.0	13.0	7.7	0.0	0.0	0.0	172.5	01	19	12
95.2	4.8	0.3	5.5	4.9	99.5	0.5	0.9	3.3	2.3	4.3	1.0	1.0	0.0	3.0	01	19	12
0.0	100.0	0.4	14.2	13.8	6.5	93.5	67.3	14.8	13.6	6.5	0.0	0.0	0.0	168.25	01	19	12
99.8	0.2	0.4	32.9	32.5	5.3	94.7	66.3	21.9	20.4	5.5	1.0	0.0	0.0	165.75	01	19	12
95.5	4.5	0.6	2.4	1.8	0.6	99.4	1.4	4.5	2.4	5.1	1.0	1.0	0.0	2.3333	01	19	12
0.1	99.9	0.3	9.0	8.7	6.3	93.7	70.0	10.8	10.0	6.2	0.0	0.0	0.0	233.3333	01	19	12
97.0	3.0	0.4	2.7	2.3	0.4	99.6	1.0	6.0	4.8	3.4	1.0	1.0	0.0	2.5	01	19	12
95.5	4.5	0.7	5.1	4.3	98.9	1.1	1.3	1.6	0.3	3.4	1.0	1.0	0.0	1.8571	01	19	12
96.2	3.8	0.5	18.6	18.1	2.4	97.6	0.9	17.4	16.2	6.2	1.0	1.0	0.0	1.8	01	19	12
94.7	5.3	0.4	1.8	1.4	99.9	0.1	1.1	1.8	0.8	5.2	1.0	1.0	1.0	2.75	01	19	12
99.6	0.4	0.4	11.0	10.6	7.0	93.0	65.0	14.1	13.3	7.4	1.0	0.0	0.0	162.5	01	19	12
96.8	4.8	0.2	10.4	10.1	100.2	1.4	0.7	9.3	8.4	3.4	1.0	1.0	0.0	3.5	01	19	12
104.9	0.1	0.3	26.5	25.4	4.3	90.7	0.8	15.8	14.6	4.4	1.0	1.0	0.0	2.6667	01	19	13
97.1	2.9	0.3	9.9	9.6	0.6	99.4	0.7	8.7	7.8	3.5	1.0	1.0	0.0	2.3333	01	19	13
95.5	4.5	0.4	3.4	2.6	99.8	0.2	1.3	2.9	1.3	4.3	1.0	1.0	0.0	3.25	01	19	13
96.0	4.0	0.3	40.5	39.9	0.5	99.5	0.9	11.8	10.4	4.5	1.0	1.0	0.0	3.0	01	19	13
95.0	5.0	0.5	1.4	1.0	99.9	0.1	1.2	2.2	1.0	4.9	1.0	1.0	1.0	2.4	01	19	13
95.1	4.9	0.4	5.8	5.5	0.1	99.9	1.0	6.3	5.4	5.0	1.0	1.0	0.0	2.5	01	19	13
97.3	2.7	0.3	2.2	1.8	1.5	98.5	0.9	1.4	0.4	4.2	1.0	1.0	0.0	3.0	01	19	13
2.3	97.7	0.4	12.3	11.6	8.9	91.1	53.0	13.3	12.2	6.6	0.0	0.0	0.0	132.5	01	19	13
97.3	2.7	0.4	5.6	4.9	2.1	97.9	0.9	6.0	4.9	4.8	1.0	1.0	0.0	2.25	01	19	13
1.6	98.4	0.3	31.0	29.7	8.9	91.1	65.8	18.9	17.7	7.3	0.0	0.0	0.0	219.3333	01	19	13
98.4	1.6	0.3	37.8	37.1	3.0	97.0	0.9	21.1	19.0	4.6	1.0	1.0	0.0	3.0	01	19	13
94.0	6.0	0.5	3.1	2.2	98.9	1.1	1.4	2.2	0.7	4.9	1.0	1.0	0.0	2.8	01	19	13
96.3	3.7	0.4	2.3	1.8	0.9	99.1	1.4	2.0	0.6	4.6	1.0	1.0	0.0	3.5	01	19	13
98.4	1.6	0.5	2.1	1.7	2.6	97.4	1.3	1.7	0.3	4.2	1.0	1.0	0.0	2.6	01	19	13
1.3	98.7	0.5	2.9	2.4	6.3	93.7	70.2	3.7	2.4	5.0	0.0	0.0	0.0	140.4	01	19	13
97.6	2.4	0.3	8.9	8.6	1.6	98.4	0.8	9.7	8.8	4.0	1.0	1.0	0.0	2.6667	01	19	13
0.8	99.2	0.3	13.3	12.9	6.6	93.4	64.7	14.3	13.0	5.8	0.0	0.0	0.0	215.6667	01	19	13
97.9	2.1	0.5	15.0	14.5	2.7	97.3	0.9	10.8	10.1	4.8	1.0	1.0	0.0	1.8	01	19	13
94.2	5.8	0.4	1.2	0.3	99.6	0.4	1.2	1.8	0.5	5.4	1.0	1.0	1.0	3.0	01	19	13
94.2	5.8	0.5	40.8	39.9	99.6	0.4	0.9	11.5	10.3	5.4	1.0	1.0	0.0	1.8	01	19	13
98.0	2.0	0.7	3.8	3.4	1.3	98.7	1.4	1.7	0.5	3.3	1.0	1.0	0.0	2.0	01	19	13
1.7	98.3	0.5	1.6	1.1	7.8	92.2	73.4	6.5	5.1	6.1	0.0	0.0	1.0	146.8	01	19	13
97.3	2.7	0.6	2.0	1.3	1.3	98.7	1.3	2.9	1.5	4.0	1.0	1.0	1.0	2.1667	01	19	13
98.8	1.2	0.6	1.5	0.9	2.8	97.2	1.2	1.5	0.2	4.0	1.0	1.0	1.0	2.0	01	19	13
98.8	1.2	0.6	1.5	0.9	4.8	95.2	71.0	2.0	0.8	6.0	1.0	0.0	1.0	118.3333	01	19	13
98.2	1.8	0.3	24.1	23.5	2.0	98.0	0.7	16.6	15.4	3.8	1.0	1.0	0.0	2.3333	01	19	13
1.5	98.5	0.3	14.5	13.9	5.9	94.1	0.9	11.4	8.8	4.4	0.0	1.0	0.0	3.0	01	19	13
3.4	96.6	0.4	13.5	13.2	11.0	89.0	66.0	11.7	10.7	7.6	0.0	0.0	0.0	165.0	01	19	13
96.4	3.6	0.3	35.9	35.1	0.1	99.9	0.8	26.0	24.8	3.7	1.0	1.0	0.0	2.6667	01	19	13
98.8	1.2	0.3	75.9	75.2	2.7	97.3	0.7	29.2	27.8	3.9	1.0	1.0	0.0	2.3333	01	19	13
1.7	98.3	0.3	2.9	2.6	7.1	92.9	72.2	4.4	3.7	5.4	0.0	0.0	0.0	240.6667	01	19	13
96.8	3.2	0.3	7.5	7.1	0.9	99.1	0.7	6.4	5.4	4.1	1.0	1.0	0.0	2.3333	01	19	13
98.9	1.1	0.2	4.5	4.0	2.5	97.5	0.8	4.3	3.6	3.6	1.0	1.0	0.0	4.0	01	19	13
99.9	0.1	0.2	51.9	51.6	3.6	96.4	0.7	24.3	20.1	3.7	1.0	1.0	0.0	3.5	01	19	13
100.0	0.0	0.4	3.2	2.9	5.8	94.2	71.2	4.9	4.2	5.8	1.0	0.0	0.0	178.0	01	19	13
95.8	4.2	0.7	2.0	1.1	99.6	0.4	1.7	2.3	1.0	3.8	1.0	1.0	1.0	2.4286	01	19	13
95.5	4.5	0.9	3.8	2.5	0.2	99.8	1.3	2.5	1.3	4.7	1.0	1.0	0.0	1.4444	01	19	13
0.0	100.0	0.6	2.5	1.9	3.5	96.5	1.0	3.4	2.2	3.5	0.0	1.0	0.0	1.6667	01	19	13
99.9	0.1	0.6	2.4	1.0	3.6	96.4	1.2	3.4	2.1	3.7	1.0	1.0	1.0	2.0	01	19	13
99.9	0.1	0.6	2.4	1.0	6.3	93.7	59.6	2.7	1.5	6.4	1.0	0.0	1.0	99.3333	01	19	13
3.6	96.4	0.7	3.6	3.0	9.2	90.8	57.8	5.7	4.7	5.6	0.0	0.0	0.0	82.5714	01	19	13
95.1	4.9	0.7	2.7	2.0	99.6	0.4	1.1	2.7	1.6	4.5	1.0	1.0	0.0	1.5714	01	19	13
97.5	2.5	0.6	2.4	1.7	2.3	97.7	1.2	2.7	1.6	4.8	1.0	1.0	0.0	2.0	01	19	13
99.3	0.7	0.3	11.7	10.5	3.2	96.8	0.7	8.4	6.7	3.9	1.0	1.0	0.0	2.3333	01	19	13
99.9	0.1	0.5	2.4	1.8	7.0	93.0	68.1	4.7	3.5	7.1	1.0	0.0	0.0	136.2	01	19	13
94.6	5.4	0.6	2.3	1.8	0.8	99.2	1.1	2.4	1.4	6.2	1.0	1.0	0.0	1.8333	01	19	13
97.4	2.6	0.3	9.0	8.6	1.8	98.2	0.8	8.4	7.4	4.4	1.0	1.0	0.0	2.6667	01	19	13
99.1	0.9	0.2	20.7	20.1	2.8	97.2	0.8	24.1	22.0	3.7	1.0	1.0	0.0	4.0	01	19	13
0.7	99.3	0.3	13.6	13.1	7.5	92.5	69.9	13.7	12.6	6.8	0.0	0.0	0.0	233.0	01	19	13
95.7	4.3	0.3	2.8	2.3	0.5	99.5	0.9	2.4	1.4	4.8	1.0	1.0	0.0	3.0	01	19	13
94.0	6.0	0.5	2.4	1.9	99.8	0.2	1.2	2.0	0.9	5.8	1.0	1.0	0.0	2.4	01	19	13
96.3	3.7	0.5	3.2	2.6	0.5	99.5	1.2	2.0	0.7	4.2	1.0	1.0	0.0	2.4	01	19	13
98.6	1.4	0.6	2.3	1.8	6.5	93.5	72.2	6.0	4.8	7.9	1.0	0.0	0.0	120.3333	01	19	13
98.0	2.0	0.3	44.2	43.9	2.0	98.0	0.8	42.1	30.4	4.0	1.0	1.0	0.0	2.6667	01	19	13
98.9	1.1	0.4	19.5	18.7	2.7	97.3	0.8	7.2	5.4	3.8	1.0	1.0	0.0	2.0	01	19	13
170.1	5.4	0.4	1.3	0.9	174.2	1.3	1.0	11.7	10.9	4.1	1.0	1.0	1.0	2.5	01	19	14
170.9	4.6	1.0	2.5	1.7	0.8	174.7	1.0	4.3	3.2	5.4	1.0	1.0	0.0	1.0	01	19	14
170.7	4.8	1.0	3.0	2.6	1.4	174.1	1.9	4.2	3.1	6.2	1.0	1.0	0.0	1.9	01	19	14
172.8	2.7	0.4	2.7	2.3	2.8	172.7	1.0	2.8	1.8	5.5	1.0	1.0	0.0	2.5	01	19	14
174.6	0.9	0.5	3.7	2.7	4.3	171.2	100.3	3.5	2.5	5.2	1.0	0.0	0.0	200.6	01	19	14
1.3	174.2	0.3	6.1	5.1	11.0	164.5	102.4	9.6	7.7	9.7	0.0	0.0	0.0	341.3333	01	19	14
170.8	4.7	0.3	16.5	16.2	175.3	0.2	0.8	16.7	15.8	4.5	1.0	1.0	0.0	2.6667	01	19	14
172.1	3.4	0.3	16.8	16.4	0.3	175.2	0.7	16.1	15.2	3.7	1.0	1.0	0.0	2.3333	01	19	14
2.4	173.1	0.4	15.1	14.8	10.6	164.9	98.6	19.2	18.3	8.2	0.0	0.0	0.0	246.5	01	19	14
158.2	4.9	0.3	3.1	2.8	0.1	149.9	1.9	1.9	1.0	5.0	1.0	1.0	0.0	6.3333	01	19	14
159.8	3.3	0.4	3.1	2.5	1.4	148.6	0.7	3.1	2.2	4.7	1.0	1.0	0.0	1.75	01	19	14
160.8	2.3	0.3	1.3	1.0	2.3	147.7	0.9	2.2	0.3	4.6	1.0	1.0	1.0	3.0	01	19	14
161.5	1.6	1.3	1.7	1.3	5.4	144.6	92.3	4.0	3.3	7.0	1.0	0.0	1.0	71.0	01	19	14
162.8	0.3	0.3	2.0	1.7	5.6	144.4	88.5	3.3	2.4	5.9	1.0	0.0	0.0	295.0	01	19	14
1.1	148.9	0.7	15.4	15.1	9.5	140.5	85.7	19.8	19.0	8.4	0.0	0.0	0.0	122.4286	01	19	14
144.6	5.4	0.3	5.1	4.8	149.2	0.8	0.8	5.5	4.6	4.6	1.0	1.0	0.0	2.6667	01	19	14
147.8	2.2	0.4	6.4	5.6	2.0	148.0	0.8	24.4	23.3	4.2	1.0	1.0	0.0	2.0	01	19	14
148.1	1.9	0.4	3.5	3.2	2.7	147.3	0.9	3.5	2.7	4.6	1.0	1.0	0.0	2.25	01	19	14
2.1	147.9	0.4	24.0	23.5	8.5	141.5	86.4	12.4	11.5	6.4	0.0	0.0	0.0	216.0	01	19	14
144.5	5.5	0.2	20.1	18.9	0.1	149.9	0.8	1.9	1.1	5.6	1.0	1.0	0.0	4.0	01	19	14
147.0	3.0	0.3	23.0	22.2	0.6	149.4	0.7	20.2	17.8	3.6	1.0	1.0	0.0	2.3333	01	19	14
1.5	148.5	0.3	5.0	4.7	7.2	142.8	92.5	7.1	6.3	5.7	0.0	0.0	0.0	308.3333	01	19	14
149.9	0.1	0.2	22.1	21.7	3.5	146.5	0.8	20.5	19.4	3.6	1.0	1.0	0.0	4.0	01	19	14
145.3	4.7	0.4	3.3	3.0	149.7	0.3	0.8	3.8	2.9	4.4	1.0	1.0	0.0	2.0	01	19	14
145.7	4.3	0.3	1.5	1.2	149.8	0.2	0.8	1.7	0.9	4.1	1.0	1.0	1.0	2.6667	01	19	14
145.5	4.5	0.5	29.1	28.6	0.6	149.4	2.1	6.9	6.1	5.1	1.0	1.0	0.0	4.2	01	19	14
147.0	3.0	0.4	1.3	1.0	1.1	148.9	0.9	1.3	0.5	4.1	1.0	1.0	1.0	2.25	01	19	14
147.4	2.6	0.3	2.1	1.7	2.0	148.0	1.0	2.3	1.5	4.6	1.0	1.0	0.0	3.3333	01	19	14
148.9	1.1	0.3	1.5	1.2	3.5	146.5	1.0	1.5	0.5	4.6	1.0	1.0	1.0	3.3333	01	19	14
1.7	148.3	0.4	5.2	4.9	9.1	140.9	78.0	8.5	6.4	7.4	0.0	0.0	0.0	195.0	01	19	14
144.3	5.7	0.3	1.0	0.6	149.1	0.9	0.8	5.1	4.3	4.8	1.0	1.0	1.0	2.6667	01	19	14
145.8	4.2	0.4	3.5	3.1	150.0	0.0	0.9	3.6	2.9	4.2	1.0	1.0	0.0	2.25	01	19	14
146.6	3.4	0.3	2.3	2.0	1.5	148.5	0.9	2.4	1.6	4.9	1.0	1.0	0.0	3.0	01	19	14
147.6	2.4	0.3	3.8	3.5	2.0	148.0	0.9	4.2	3.4	4.4	1.0	1.0	0.0	3.0	01	19	14
148.1	1.9	0.3	2.3	1.9	2.4	147.6	0.8	2.4	1.5	4.3	1.0	1.0	0.0	2.6667	01	19	14
146.6	3.4	0.3	2.3	2.0	2.5	147.5	0.9	1.0	0.1	5.9	1.0	1.0	0.0	3.0	01	19	14
0.9	149.1	0.2	3.3	3.0	6.2	143.8	79.3	4.2	3.3	5.3	0.0	0.0	0.0	396.5	01	19	14
3.0	147.0	0.3	1.5	1.2	9.6	140.4	76.8	7.2	6.4	6.6	0.0	0.0	1.0	256.0	01	19	14
145.8	4.2	0.3	32.4	32.1	149.6	0.4	0.8	32.1	31.4	3.8	1.0	1.0	0.0	2.6667	01	19	14
0.3	149.7	0.2	27.5	27.2	3.8	146.2	0.6	25.2	24.0	3.5	0.0	1.0	0.0	3.0	01	19	14
146.6	3.4	1.3	20.2	20.0	4.8	145.2	81.0	40.4	39.2	8.2	1.0	0.0	0.0	62.3077	01	19	14
146.4	3.6	0.3	28.1	27.7	1.0	215.1	0.8	1.7	0.7	4.6	1.0	1.0	0.0	2.6667	01	19	14
149.4	0.6	0.3	3.0	2.7	3.4	212.7	0.8	2.4	1.6	4.0	1.0	1.0	0.0	2.6667	01	19	14
148.3	1.7	0.4	4.8	4.5	3.9	212.2	153.5	6.9	4.1	5.6	1.0	0.0	0.0	383.75	01	19	14
149.4	0.6	0.4	7.4	6.8	5.5	210.6	154.9	31.6	30.4	6.1	1.0	0.0	0.0	387.25	01	19	14
